age,sex,f_name,last name,commune,insee code,city type,department,reg,catégorie,revenue,cible
19,Male,MATHÉO,PAUVERT,Nasbinals,48104,Chef-lieu canton,48,76,10,NA,failure
76,Male,BERNARD,ARNALES,Saint-Varent,79299,Chef-lieu canton,79,75,13,NA,failure
36,Male,PIERRE,VILLEMAZET,Vaudelnay,49364,Commune simple,49,52,4,3730,success
40,Male,JULIEN,RIONDET,Paris 11e  Arrondissement,75111,Capitale d'état,75,11,4,2670,success
18,Male,LOUIS,WALLYN,Villefranche-sur-Saône,69264,Sous-préfecture,69,84,10,NA,failure
25,Female,ANAELLE,LEPINAY,Corbarieu,82044,Commune simple,82,76,12,NA,failure
52,Female,MARTINE,DEBRABANT,Villars,42330,Commune simple,42,84,4,1700,success
43,Male,DAVID,BOULY DE LESDAIN,Clichy-sous-Bois,93014,Commune simple,93,11,11,NA,success
43,Female,SEVERINE,LOUX,Le Chesnay,78158,Chef-lieu canton,78,11,8,1320,success
71,Male,LOUIS,BRABANT,Dargnies,80235,Commune simple,80,32,13,NA,failure
27,Female,MARION,VIDAL,Puteaux,92062,Chef-lieu canton,92,11,4,1390,success
68,Female,DOMINIQUE,THIBON,Corte,2B096,Sous-préfecture,2B,94,13,NA,success
27,Female,AUDREY,BAUDET,Argentat,19010,Chef-lieu canton,19,75,3,3200,failure
94,Male,JEAN,CHERBEIX,Montpellier,34172,Préfecture de région,34,76,13,NA,failure
62,Male,CHRISTIAN,DEVEAUX,Rothau,67414,Commune simple,67,44,13,NA,failure
79,Female,SOLANGE,BAUCHET,Cambrin,62200,Chef-lieu canton,62,32,13,NA,failure
74,Male,JEAN-JACQUES,VATEL,Paris 9e  Arrondissement,75109,Capitale d'état,75,11,13,NA,failure
58,Female,MARIE-CHRISTINE,DUPONT,Corbeil-Essonnes,91174,Chef-lieu canton,91,11,5,2840,success
83,Male,RENÉ,POINTEAU,Audincourt,25031,Chef-lieu canton,25,27,13,NA,failure
58,Male,THIERRY,ANSELMO,Entraigues-sur-la-Sorgue,84043,Commune simple,84,93,3,5780,failure
37,Female,SANDRINE,LOSSON,Annecy,74010,Préfecture,74,84,3,3270,success
23,Male,CONSTANT,AUVRAY,Pégomas,06090,Commune simple,06,93,7,1930,failure
92,Female,GEORGETTE,AMBLARD,Marseille 15e  Arrondissement,13215,Préfecture de région,13,93,13,NA,failure
41,Female,CÉLINE,AGRAPART,Laventie,62491,Chef-lieu canton,62,32,8,1230,success
82,Male,JEAN,RIPOCHE,Saint-Martin-d'Hères,38421,Chef-lieu canton,38,84,13,NA,failure
27,Male,WILLY,GUINI,Villedoux,17472,Commune simple,17,75,2,4790,failure
26,Male,ANTHONY,SAEZ,Toulouse,31555,Préfecture de région,31,76,10,NA,failure
76,Female,HUGUETTE,DELPECH,Sequehart,02708,Commune simple,02,32,13,NA,failure
53,Female,CLAUDINE,GUYOT,Pau,64445,Préfecture,64,75,6,1170,success
17,Female,MAELLE,DAIRON,La Verrière,78644,Commune simple,78,11,10,NA,failure
31,Male,JULIEN,DUCHATEAU,Rochefort,17299,Sous-préfecture,17,75,6,2610,success
74,Female,CLAUDE,PENIDE,Saint-Dizier,52448,Sous-préfecture,52,44,13,NA,failure
53,Male,BRUNO,PLACE,Eu,76255,Chef-lieu canton,76,28,4,3290,success
48,Female,STÉPHANIE,KEZEL,Le Poiré-sur-Vie,85178,Chef-lieu canton,85,52,3,3710,success
53,Male,PHILIPPE,MARECHAL,Blavignac,48026,Commune simple,48,76,3,4470,success
64,Male,JEAN-PIERRE,RUSCH,Savigny-en-Septaine,18247,Commune simple,18,24,13,NA,failure
38,Female,CAROLINE,WATRIN,Saint-Julien,21555,Commune simple,21,27,5,1360,success
73,Female,GINETTE,GAULMIN,Langogne,48080,Chef-lieu canton,48,76,13,NA,failure
41,Male,NABIL,LAMY,Sèvremoine,49301,Commune simple,49,52,7,2430,success
37,Female,AMANDINE,GALLET,Blanquefort,33056,Chef-lieu canton,33,75,4,1810,success
45,Male,OLIVIER,PIERSON,Pontfaverger-Moronvilliers,51440,Commune simple,51,44,4,2170,success
66,Female,MICHELLE,BESNIER,Montmirail,51380,Chef-lieu canton,51,44,13,NA,success
77,Female,YVONNE,ROUX,Le Cheylard,07064,Chef-lieu canton,07,84,13,NA,failure
43,Female,NADIA,MERCIER,Montagnac,34162,Chef-lieu canton,34,76,4,1310,failure
28,Female,LAURENE,BILLIOU,Saint-Senier-sous-Avranches,50554,Commune simple,50,28,4,1710,success
48,Male,RÉMY,ALCON,Paris 14e  Arrondissement,75114,Capitale d'état,75,11,11,NA,success
57,Female,DOMINIQUE,SAVARIEAU,Metz,57463,Préfecture de région,57,44,4,1160,success
55,Female,SYLVIE,PHILIPPE,Trois-Monts,14713,Commune simple,14,28,12,NA,success
30,Female,ELODIE,FLEURY,Solliès-Pont,83130,Chef-lieu canton,83,93,7,1200,success
17,Female,MARION,BORREDON,Nuret-le-Ferron,36144,Commune simple,36,24,10,NA,failure
55,Female,MAGALI,RICHARD,Thouaré-sur-Loire,44204,Commune simple,44,52,5,4470,success
34,Male,MICHAEL,JULIEN,Château-Thierry,02168,Sous-préfecture,02,32,6,2840,success
54,Female,FLORENCE,SCHMIDT,Bandol,83009,Commune simple,83,93,6,1500,success
17,Female,MATHILDE,CHEVALIER,Porcelette,57550,Commune simple,57,44,10,NA,failure
20,Female,EMMA,PUYOL,Châteauneuf-de-Gadagne,84036,Commune simple,84,93,10,NA,failure
31,Female,ELODIE,METRO,Boulogne-Billancourt,92012,Sous-préfecture,92,11,3,2420,success
57,Male,DENIS,LERAY,Guécélard,72146,Commune simple,72,52,8,1400,success
78,Male,CHRISTIAN,MALLARDEAU,Antony,92002,Sous-préfecture,92,11,13,NA,failure
39,Male,RUDY,LOQUET,Châtellerault,86066,Sous-préfecture,86,75,4,2910,success
54,Male,LUC,ROCTON,Gonesse,95277,Chef-lieu canton,95,11,8,1760,success
20,Male,TIMOTHÉE,GESLIN,La Courneuve,93027,Chef-lieu canton,93,11,8,1320,failure
15,Female,EMMANUELLA,TIROUFLET,Saint-Cyr-sur-Loire,37214,Chef-lieu canton,37,24,10,NA,failure
83,Female,BERTHE,LEGAY,Moûtiers,73181,Chef-lieu canton,73,84,13,NA,failure
26,Female,SOLÈNE,CHARROIN,Vendres,34329,Commune simple,34,76,4,1720,failure
75,Male,BERNARD,CHOLEAU,Champigny-sur-Marne,94017,Chef-lieu canton,94,11,13,NA,failure
76,Female,GENEVIÈVE,BOUTEILLER,Nantes,44109,Préfecture de région,44,52,13,NA,failure
59,Female,DANIELLE,LEGOIS,Tressé,35344,Commune simple,35,53,3,2370,success
15,Male,SAM,SANTUS,Caluire-et-Cuire,69034,Chef-lieu canton,69,84,10,NA,failure
25,Male,ZAKARIA,CHERIMONT,Amiens,80021,Préfecture de région,80,32,3,3610,failure
35,Male,LOÏC,ROUSSELIN,Baulon,35016,Commune simple,35,53,3,7660,failure
63,Female,MARLÈNE,DIAZ,Wismes,62897,Commune simple,62,32,5,1140,success
71,Male,ALEX,BOUVIER,Étampes,91223,Sous-préfecture,91,11,13,NA,failure
32,Male,MATHIEU,CAUDAL,Antibes,06004,Chef-lieu canton,06,93,11,NA,failure
91,Female,GISÈLE,VERNOIS,Châlette-sur-Loing,45068,Chef-lieu canton,45,24,13,NA,failure
54,Female,LAURENCE,ONOF,Mulsanne,72213,Commune simple,72,52,4,1980,success
72,Male,BERNARD,LE BRAS,Langres,52269,Sous-préfecture,52,44,13,NA,failure
62,Male,FRÉDÉRIC,CARBONNEL,Saint-Jean-de-Braye,45284,Chef-lieu canton,45,24,7,1700,success
69,Female,JEANNINE,MELET,Le Hanouard,76339,Commune simple,76,28,13,NA,failure
42,Male,JAMES,BONNIER,Rennes,35238,Préfecture de région,35,53,7,2160,success
15,Male,MATTÉO,DURAND,Elliant,29049,Commune simple,29,53,10,NA,failure
19,Male,MOISE,FLAJOLET,Hoymille,59319,Commune simple,59,32,10,NA,failure
53,Female,FRANCINE,DUPONT,Douvrin,62276,Chef-lieu canton,62,32,4,3e3,success
75,Female,ELISABETH,SERRE,Saint-Germain-d'Esteuil,33412,Commune simple,33,75,13,NA,failure
64,Male,ERIC,LOUBINEAU,Chambles,42042,Commune simple,42,84,13,NA,failure
44,Male,SAMUEL,GROLLEAU,Agneaux,50002,Commune simple,50,28,4,3120,success
56,Male,MICHEL,BARLIER,Saint-Quentin,02691,Sous-préfecture,02,32,12,NA,success
16,Female,LÉNA,NIVESSE,Saint-Jean-Chambre,07244,Commune simple,07,84,10,NA,failure
56,Male,BERTRAND,ROBINET,Toulon,83137,Préfecture,83,93,11,NA,failure
38,Male,JEAN-PHILIPPE,VADAM,Juvignac,34123,Commune simple,34,76,8,1610,failure
70,Female,JOSIANE,CAILLON,Mormant,77317,Chef-lieu canton,77,11,13,NA,failure
54,Female,CORINNE,FOLLEA,Montpellier,34172,Préfecture de région,34,76,3,2500,success
62,Male,PHILIPPE,BETTING,Le Malesherbois,45191,Chef-lieu canton,45,24,13,NA,failure
15,Male,ZAKY,PINOTIE,Saint-Affrique,12208,Chef-lieu canton,12,76,10,NA,failure
19,Male,RAPHAËL,CHALONS,Fleury-les-Aubrais,45147,Chef-lieu canton,45,24,10,NA,failure
34,Female,MAUD,BEZIADE,Chavelot,88099,Commune simple,88,44,12,NA,success
19,Female,ELISE,REGNAUT,Ceyrat,63070,Commune simple,63,84,10,NA,failure
75,Female,MONIQUE,PION,Scy-Chazelles,57642,Commune simple,57,44,13,NA,failure
80,Female,JEANNETTE,FOURQUET,Rouen,76540,Préfecture de région,76,28,13,NA,failure
46,Male,OLIVIER,MAZIERES,Annecy,74010,Préfecture,74,84,3,5630,success
28,Female,LAETITIA,MALONGA,Puy-l'Évêque,46231,Chef-lieu canton,46,76,8,1900,success
39,Male,GUILLAUME,FRANCOIS,La Rochelle,17300,Préfecture,17,75,7,1290,success
41,Female,NATHALIE,BARILLY,Chambray-lès-Tours,37050,Chef-lieu canton,37,24,6,1430,success
77,Male,JEAN,SIMON,Brax,31088,Commune simple,31,76,13,NA,failure
73,Male,GILBERT,AUSSANT,Le Blanc-Mesnil,93007,Chef-lieu canton,93,11,13,NA,failure
35,Male,LOÏC,BASSERY,Reims,51454,Sous-préfecture,51,44,4,2330,success
76,Female,YVETTE,NOLLIER,Auterive,31033,Chef-lieu canton,31,76,13,NA,failure
17,Female,LILOU,AESCHLIMANN,Saffré,44149,Commune simple,44,52,10,NA,failure
98,Female,SUZANNE,CANIVET,Metz,57463,Préfecture de région,57,44,13,NA,failure
21,Male,THOMAS,BRODIN,Auxerre,89024,Préfecture,89,27,10,NA,failure
41,Male,SÉBASTIEN,ROUSSEAU,Dieppe,76217,Sous-préfecture,76,28,6,1930,success
74,Male,FRANCIS,CHAPAYS,Elliant,29049,Commune simple,29,53,13,NA,failure
19,Female,OCÉANE,RICO,La Malmaison,02454,Commune simple,02,32,4,1720,failure
68,Male,GÉRARD,BOURDIN,Tourcoing,59599,Chef-lieu canton,59,32,13,NA,failure
28,Female,MAUD,LOUBINEAU,Bouges-le-Château,36023,Commune simple,36,24,11,NA,failure
30,Female,ELODIE,SCHNEEBERGER,Besançon,25056,Préfecture de région,25,27,12,NA,failure
61,Male,BERNARD,MOULIN,Lézigneux,42122,Commune simple,42,84,5,2370,failure
72,Female,FRANÇOISE,CLAVEL,Gignac-la-Nerthe,13043,Commune simple,13,93,13,NA,failure
38,Female,LAETITIA,JOLIVET,Vitré,35360,Chef-lieu canton,35,53,6,1460,success
79,Female,ANNICK,DELAY,Le Chastang,19048,Commune simple,19,75,13,NA,failure
61,Male,MOISE,BUREL,Anzin,59014,Chef-lieu canton,59,32,13,NA,success
17,Female,EMMA,BAZIN,Le Havre,76351,Sous-préfecture,76,28,10,NA,failure
73,Male,JACQUES,ALAUX,Chartres-de-Bretagne,35066,Commune simple,35,53,13,NA,failure
40,Male,BENJAMIN,FRANCHEMICHE,Tournefeuille,31557,Chef-lieu canton,31,76,4,3350,success
60,Male,DOMINIQUE,DESCORNE,Douai,59178,Sous-préfecture,59,32,3,2620,success
73,Male,CLAUDE,NAGA,Colmar,68066,Préfecture,68,44,13,NA,failure
53,Male,BRUNO,FOULON,Sassenage,38474,Commune simple,38,84,2,4600,success
65,Male,GÉRARD,MARTIN,Calais,62193,Sous-préfecture,62,32,12,NA,success
42,Male,CHRISTOPHE,KA,Périgueux,24322,Préfecture,24,75,7,1600,success
69,Female,MARIE-JOSÉ,DHAOUADI,Cavaillon,84035,Chef-lieu canton,84,93,13,NA,failure
70,Male,ANGE,PALMER,Hardricourt,78299,Commune simple,78,11,13,NA,failure
49,Male,STÉPHANE,GOUSSE,Nîmes,30189,Préfecture,30,76,8,1980,success
16,Male,EDOUARD,GALLON,Harcourt,27311,Commune simple,27,28,10,NA,failure
73,Male,JEAN,MARIE,Chenicourt,54126,Commune simple,54,44,13,NA,failure
80,Female,MICHELLE,LARZUL,Fameck,57206,Chef-lieu canton,57,44,13,NA,failure
56,Female,MARIE,ALVAREZ,Moulins,03190,Préfecture,03,84,2,1250,success
18,Female,MARINE,TISSIER,Bourgoin-Jallieu,38053,Chef-lieu canton,38,84,10,NA,failure
25,Male,KEVIN,BOUSSARD,Lyon 9e  Arrondissement,69389,Préfecture de région,69,84,11,NA,failure
50,Female,ANABELLE,LE PARC,Carbay,49056,Commune simple,49,52,2,1650,success
34,Male,MARCEL,RODRIGUEZ,Alboussière,07007,Commune simple,07,84,3,6410,failure
58,Male,GILLES,PAPE,Haspres,59285,Commune simple,59,32,4,2540,success
69,Male,GÉRARD,CANO,Pont-de-Larn,81209,Commune simple,81,76,13,NA,failure
16,Female,CLAIRE,BOSTON,Le Chesnay,78158,Chef-lieu canton,78,11,10,NA,failure
75,Female,MARGUERITE,PAULVAICHE,Malaunay,76402,Commune simple,76,28,13,NA,failure
87,Female,MONIQUE,BOIVIN,Daoulas,29043,Chef-lieu canton,29,53,13,NA,failure
55,Female,CHRISTINE,KIEFER,Coulogne,62244,Commune simple,62,32,12,NA,success
50,Female,CHANTAL,LO PRESTI,Carennac,46058,Commune simple,46,76,6,1390,success
40,Male,XAVIER,MOUSSI,Nice,06088,Préfecture,06,93,7,1250,success
53,Female,CATHERINE,TUSSING,Perpignan,66136,Préfecture,66,76,12,NA,success
42,Male,PATRICE,HEURTEBIZE,Pontonx-sur-l'Adour,40230,Commune simple,40,75,3,3450,success
50,Male,FABRICE,DUVAL,Le Mans,72181,Préfecture,72,52,8,1510,success
48,Female,CHRISTINE,FULLENWARTH,Brétigny-sur-Orge,91103,Chef-lieu canton,91,11,4,1620,success
66,Female,ISABELLE,PENAVAYRE,Montagnac,34162,Chef-lieu canton,34,76,13,NA,failure
63,Female,LYDIE,CASALS,Saint-Maur-des-Fossés,94068,Chef-lieu canton,94,11,12,NA,success
23,Female,SALOMÉ,CARRERE,Paris 17e  Arrondissement,75117,Capitale d'état,75,11,10,NA,failure
39,Female,MARIE,LAATAR,Massy,91377,Chef-lieu canton,91,11,4,1300,success
52,Male,DIDIER,SERRE,La Crau,83047,Chef-lieu canton,83,93,3,2190,success
27,Female,ROXANE,BOSIO,Lons-le-Saunier,39300,Préfecture,39,27,11,NA,failure
19,Male,DAMIEN,DRIOUCH,Aubiet,32012,Commune simple,32,76,10,NA,failure
56,Male,JEAN-LOUIS,BRAZIER,Cambernard,31101,Commune simple,31,76,5,1810,success
74,Male,ANDRÉ,LANNE,Dorres,66062,Commune simple,66,76,13,NA,failure
62,Male,MICHEL,MICHAUX,Avon,77014,Commune simple,77,11,13,NA,failure
54,Female,FABIENNE,BOSSARD,Strasbourg,67482,Préfecture de région,67,44,12,NA,success
61,Female,FATIHA,GEYLER,Dax,40088,Sous-préfecture,40,75,4,1250,success
51,Male,NICOLAS,CAHU,Saint-Denis,93066,Sous-préfecture,93,11,8,2240,success
38,Female,FLORIANE,MERCIER,Frouzins,31203,Commune simple,31,76,2,7270,success
33,Male,YANNICK,DESBOS,Saint-Denis,93066,Sous-préfecture,93,11,3,2910,success
56,Female,ANNE,ABDESSELEM,Varennes-Jarcy,91631,Commune simple,91,11,12,NA,success
62,Female,MARIE,LANON,Vayres,33539,Commune simple,33,75,13,NA,success
45,Female,SANDRINE,COIPEL,Nice,06088,Préfecture,06,93,4,1830,success
43,Male,SÉBASTIEN,BOURGEON,Saint-Girons,09261,Sous-préfecture,09,76,7,1220,success
21,Female,LAURA,TRAVERS,Toulouse,31555,Préfecture de région,31,76,7,2530,failure
59,Male,STÉPHANE,ALLAIRE,Sommaing,59575,Commune simple,59,32,12,NA,success
64,Male,LUC,BEAUDET,Paris 11e  Arrondissement,75111,Capitale d'état,75,11,13,NA,failure
69,Female,CLOTILDE,LACHETEAU,Maidières,54332,Commune simple,54,44,13,NA,failure
55,Female,MARIE-FRANCE,DUBOIS,Fréjus,83061,Chef-lieu canton,83,93,12,NA,success
19,Female,ZOÉ,BEZARD,Arcueil,94003,Chef-lieu canton,94,11,10,NA,failure
84,Female,DENISE,SCHAFER,Clermont-Ferrand,63113,Préfecture de région,63,84,13,NA,failure
25,Male,TRISTAN,RAHIER,Évreux,27229,Préfecture,27,28,10,NA,failure
60,Male,JEAN,TROCHU,Paris 10e  Arrondissement,75110,Capitale d'état,75,11,13,NA,success
65,Male,JEAN,COURLA,Istres,13047,Sous-préfecture,13,93,13,NA,failure
64,Male,BERNARD,CONILLEAU,Millas,66108,Chef-lieu canton,66,76,13,NA,failure
64,Male,CHRISTIAN,BLOT,Longpont-sur-Orge,91347,Commune simple,91,11,7,1780,failure
89,Female,GENEVIÈVE,LE GUILCHER,Tonneins,47310,Chef-lieu canton,47,75,13,NA,failure
39,Female,NADIA,GUIBERT,Ville-di-Pietrabugno,2B353,Commune simple,2B,94,12,NA,success
15,Female,CLARA,LEJEUNE,Belz,56013,Chef-lieu canton,56,53,10,NA,failure
19,Female,MARINE,CABASSUT,Millas,66108,Chef-lieu canton,66,76,10,NA,failure
33,Female,ALEXANDRA,MATHIEU,Pontault-Combault,77373,Chef-lieu canton,77,11,3,4190,success
19,Male,DJONATHAN,GUESNON,Bavilliers,90008,Commune simple,90,27,12,NA,failure
66,Male,CASIMIR,BRIAT,Bougival,78092,Commune simple,78,11,13,NA,failure
73,Female,PERRINE,PASSARD,Poilley,50407,Commune simple,50,28,13,NA,failure
49,Female,PASCALE,BLACHON,Montpellier,34172,Préfecture de région,34,76,11,NA,success
32,Male,KEVIN,BIHR,Longjumeau,91345,Chef-lieu canton,91,11,12,NA,success
91,Female,MARIE,MONGE,Uzemain,88484,Commune simple,88,44,13,NA,failure
40,Female,LAETITIA,PICHODO,Marcq-en-Barœul,59378,Chef-lieu canton,59,32,5,2300,success
45,Female,CÉLINE,CALAS,Les Ulis,91692,Chef-lieu canton,91,11,5,2490,success
62,Male,ANDRÉ,COLAS,Villefranche-sur-Saône,69264,Sous-préfecture,69,84,12,NA,failure
38,Male,TONY,MESBAH,Venoy,89438,Commune simple,89,27,11,NA,success
44,Male,FRÉDÉRIC,BRETTES,Saumur,49328,Sous-préfecture,49,52,2,2920,success
64,Female,VIOLETTE,RAMOS,Saint-Ouen-en-Belin,72306,Commune simple,72,52,6,1160,success
43,Male,FREDDY,HOLTZMANN,Bar-le-Duc,55029,Préfecture,55,44,7,2740,success
24,Female,ALEXIA,FOUAN,Toulouse,31555,Préfecture de région,31,76,10,NA,failure
20,Male,JACKY,LEBOUC,Prémesques,59470,Commune simple,59,32,10,NA,failure
71,Male,JEAN,MARTIN,Saint-Maur-des-Fossés,94068,Chef-lieu canton,94,11,13,NA,failure
90,Female,JEANINE,GONIDEC,Vigneux-sur-Seine,91657,Chef-lieu canton,91,11,13,NA,failure
81,Female,MARCELLE,DARRICARRERE,Savigny-en-Sancerre,18246,Commune simple,18,24,13,NA,failure
53,Female,GHISLAINE,BECQUART,Yenne,73330,Chef-lieu canton,73,84,6,1150,success
65,Male,JEAN,BUISSON,Pornichet,44132,Commune simple,44,52,13,NA,failure
32,Female,VALÉRIE,VALENTINI,Lyon 9e  Arrondissement,69389,Préfecture de région,69,84,4,1530,failure
60,Female,THÉRÈSE,ALIX,Haveluy,59292,Commune simple,59,32,2,1750,failure
71,Male,DANIEL,BALTEAUX,Paris 6e  Arrondissement,75106,Capitale d'état,75,11,13,NA,failure
34,Female,CÉLINE,CHAPUT,Buthiers,77060,Commune simple,77,11,4,1760,success
55,Male,MATHIAS,LAMY,Grenoble,38185,Préfecture,38,84,7,5270,success
86,Female,MARIE,DELAVAUD,Trélazé,49353,Commune simple,49,52,13,NA,failure
43,Male,RAYMOND,LIBOT,Bagneux,92007,Chef-lieu canton,92,11,7,1390,success
37,Male,JULIEN,PENVEN,Lanvollon,22121,Chef-lieu canton,22,53,11,NA,success
50,Male,FLORENT,GOSSET,Juvigny,74145,Commune simple,74,84,2,4400,success
31,Male,ANTHONY,BAYRAM,Saint-Maur-des-Fossés,94068,Chef-lieu canton,94,11,7,2210,success
79,Female,CHRISTIANE,LE DROGUENE,Castelsarrasin,82033,Sous-préfecture,82,76,13,NA,failure
81,Female,SUZANNE,BONIS,Parleboscq,40218,Commune simple,40,75,13,NA,failure
74,Female,CHRISTIANE,DUMONT-GIRARD,Montluçon,03185,Sous-préfecture,03,84,13,NA,failure
57,Female,MARIE-CHANTAL,DETREZ,Roquebrune-Cap-Martin,06104,Commune simple,06,93,11,NA,success
69,Female,ANNE-MARIE,SELLIER,Périgueux,24322,Préfecture,24,75,13,NA,failure
55,Female,ISABELLE,ZIMMERMANN,Lyon 9e  Arrondissement,69389,Préfecture de région,69,84,4,1160,success
45,Male,NICOLAS,ADJADJ,Fremifontaine,88184,Commune simple,88,44,3,6950,success
57,Female,NOELLA,ALLAIN,Pommiers,69156,Commune simple,69,84,8,1240,success
53,Male,STÉPHANE,HUBERT,Cagnes-sur-Mer,06027,Chef-lieu canton,06,93,7,1190,success
61,Female,BRIGITTE,DEBRIS,Les Bois d'Anjou,49138,Commune simple,49,52,11,NA,success
71,Female,YOLANDE,ARNETON,Antony,92002,Sous-préfecture,92,11,13,NA,success
24,Female,CASSANDRA,FOSSE,Villon,89475,Commune simple,89,27,8,1410,failure
64,Female,SYLVIANE,GAULTIER,Pithiviers,45252,Sous-préfecture,45,24,12,NA,success
16,Female,CAMILLE,DROUX,Strasbourg,67482,Préfecture de région,67,44,10,NA,failure
41,Female,SARAH,HOLLEVILLE,Sassenay,71502,Commune simple,71,27,11,NA,success
36,Female,CAMILLE,BRAUN,Castelginest,31116,Commune simple,31,76,3,5720,success
33,Male,YOANN,LEHOUX,Chalon-sur-Saône,71076,Sous-préfecture,71,27,5,2670,success
20,Female,ALICIA,BLONDELLE,Nancy,54395,Préfecture,54,44,10,NA,failure
45,Female,CHRISTINE,CORVELLEC,Sainte-Bazeille,47233,Commune simple,47,75,4,1960,success
64,Male,LIONEL,BACQUET,Pennautier,11279,Commune simple,11,76,2,1440,failure
18,Female,LUCIE,ACHARD,Mions,69283,Commune simple,69,84,5,2040,failure
17,Female,ELSA,JOLLY,Triel-sur-Seine,78624,Chef-lieu canton,78,11,10,NA,failure
62,Male,XAVIER,CHARPENTIER,Luché-Pringé,72175,Commune simple,72,52,4,1670,failure
58,Female,KATIE,DECHAVANNE,Strasbourg,67482,Préfecture de région,67,44,4,2080,success
17,Female,SARAH,BEZARD,Bordeaux,33063,Préfecture de région,33,75,10,NA,failure
76,Female,DANIÈLE,GIROUX,Paris 7e  Arrondissement,75107,Capitale d'état,75,11,13,NA,failure
63,Female,NICOLE,DESPAUX,Mont-de-Marsan,40192,Préfecture,40,75,13,NA,success
45,Female,ALEXANDRA,HELBECQUE,Laslades,65265,Commune simple,65,76,5,2080,success
60,Female,YVETTE,KLEIN,Charny Orée de Puisaye,89086,Chef-lieu canton,89,27,3,4030,success
47,Male,GUILLAUME,MOREL,Strasbourg,67482,Préfecture de région,67,44,3,6290,success
77,Male,DANIEL,PONCHART,Saint-André-de-Roquepertuis,30230,Commune simple,30,76,13,NA,failure
16,Female,MANON,BENMOKHTAR,Fontvieille,13038,Commune simple,13,93,10,NA,failure
75,Male,ALAIN,HARGE,Cachan,94016,Chef-lieu canton,94,11,13,NA,failure
56,Male,SERGE,MARTIN,Le Kremlin-Bicêtre,94043,Chef-lieu canton,94,11,12,NA,success
19,Male,GUENAEL,GIMENEZ,Saint-Fons,69199,Chef-lieu canton,69,84,10,NA,failure
69,Male,ALAIN,MAZURIER,Béziers,34032,Sous-préfecture,34,76,13,NA,failure
79,Male,MICHEL,PERET,Vouillé,86294,Chef-lieu canton,86,75,13,NA,failure
68,Female,CHANTAL,MAUPOME,Toulouse,31555,Préfecture de région,31,76,5,2230,failure
31,Female,ALLISON,LEENKNECHT,Tourtrol,09314,Commune simple,09,76,6,1160,failure
39,Female,ANNA,SEVIN,Plabennec,29160,Chef-lieu canton,29,53,5,2910,success
23,Male,THOMAS,HUTSEBAUT,Nesmy,85160,Commune simple,85,52,5,2430,failure
51,Female,FRANÇOISE,FORTUNE,Villefontaine,38553,Chef-lieu canton,38,84,6,1400,success
45,Male,FRÉDÉRIC,JANIN,Versailles,78646,Préfecture,78,11,7,1860,success
83,Female,REJANE,DUBREUIL,Chastreix,63098,Commune simple,63,84,13,NA,failure
26,Male,BENJAMIN,ZARIOUH,Versailles,78646,Préfecture,78,11,3,2730,failure
83,Male,ABEL,HAUSER,Ouches,42162,Commune simple,42,84,13,NA,failure
65,Female,ISABELLE,BLOTTIERE,Luplanté,28222,Commune simple,28,24,13,NA,failure
74,Male,MARCEL,DIJOUX,Cahors,46042,Préfecture,46,76,13,NA,failure
17,Female,ILEANA,REMY,Servigny-lès-Raville,57648,Commune simple,57,44,10,NA,failure
65,Male,MICHEL,CAMERLYNCK,Méry-sur-Oise,95394,Commune simple,95,11,13,NA,failure
65,Male,JEAN,DE OLIVEIRA,Canet-en-Roussillon,66037,Chef-lieu canton,66,76,7,2690,failure
53,Male,ALEXANDRE,FLANDRIN,Gardanne,13041,Chef-lieu canton,13,93,7,2070,success
47,Female,SABRINA,BOULARD,Paris 20e  Arrondissement,75120,Capitale d'état,75,11,7,1710,success
42,Female,HASSIA,RAULIN,Étoile-sur-Rhône,26124,Commune simple,26,84,5,1140,success
72,Female,GENEVIÈVE,BASILE,Saint-Thomas-la-Garde,42290,Commune simple,42,84,13,NA,failure
45,Female,SANDRA,DETTWEILER,Pia,66141,Commune simple,66,76,5,1260,success
33,Male,BENOÎT,EL ALAMI,Draveil,91201,Chef-lieu canton,91,11,4,3510,success
26,Male,JEAN-BAPTISTE,CALS,Le Donjon,03103,Chef-lieu canton,03,84,7,1200,failure
70,Male,JEAN-PIERRE,SAND,Lapleau,19106,Chef-lieu canton,19,75,13,NA,failure
83,Female,GISÈLE,GIMENEZ,Ablon-sur-Seine,94001,Commune simple,94,11,13,NA,failure
53,Male,THIERRY,ROJAS,Paris 17e  Arrondissement,75117,Capitale d'état,75,11,8,1710,success
